id,question,paper_title,paper_doi,source,resolvability_score,annotator_1_answerable,annotator_1_confidence,annotator_1_notes,annotator_2_answerable,annotator_2_confidence,annotator_2_notes,consensus
Q113,What evaluation metrics are most suitable for AQACO: Adaptive Query-Aware Chunking Optimization? (variant 2),AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q114,Can Optimierte Interaktion mit Large Language be combined with related methods?,Optimierte Interaktion mit Large Language Models,10.1007/s00117-025-01416-2,template_generated,2.0,,,,,,,
Q115,What are the limitations of Automating Threat Intelligence Analysis with? (variant 2),Automating Threat Intelligence Analysis with Retrieval Augmented Generation (RAG) for Enhanced Cybersecurity Posture,10.21275/sr24502103758,template_generated,2.0,,,,,,,
Q116,How does domain knowledge improve Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a?,Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q117,What evaluation metrics are most suitable for Retrieval-Augmented Generation (RAG) for Real-Time? (variant 1),Retrieval-Augmented Generation (RAG) for Real-Time Financial Market Analysis,10.37547/tajiir/volume07issue07-12,template_generated,2.0,,,,,,,
Q118,How does AQACO: Adaptive Query-Aware Chunking Optimization scale to large-scale retrieval? (variant 2),AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q119,How does Retrieval-Augmented Generation (RAG)-Based Chatbot System compare to baseline?,Retrieval-Augmented Generation (RAG)-Based Chatbot System,10.64388/irev9i5-1712249,template_generated,2.0,,,,,,,
Q120,What are the limitations of RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА?,RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА ПАРАДИГМА КОРПОРАТИВНОЇ АВТОМАТИЗАЦІЇ,10.31891/2307-5732-2026-361-53,template_generated,2.0,,,,,,,
Q121,How does SISTEM CHATBOT KESEHATAN MENTAL BERBASIS scale to large-scale retrieval? (variant 1),SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q122,What novel applications could SISTEM CHATBOT KESEHATAN MENTAL BERBASIS enable?,SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q123,What novel applications could Securing Retrieval-Augmented Generation - Privacy enable? (variant 1),Securing Retrieval-Augmented Generation - Privacy Risks and Mitigation Strategies,10.2139/ssrn.5191687,template_generated,2.0,,,,,,,
Q124,How does Nursing Retrieval-Augmented Generation: Retrieval augmented scale to large-scale retrieval? (variant 1),Nursing Retrieval-Augmented Generation: Retrieval augmented generation for nursing question answering with large language models,10.1016/j.ijnss.2025.10.005,template_generated,2.0,,,,,,,
Q125,How does Comparative Performance of Retrieval Augmented compare to baseline?,Comparative Performance of Retrieval Augmented Generation Tourism Chatbots,10.21070/ijins.v27i1.1836,template_generated,2.0,,,,,,,
Q126,How does Remote Sensing Retrieval-Augmented Generation: Bridging compare to baseline? (variant 2),Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q127,Can AQACO: Adaptive Query-Aware Chunking Optimization be combined with related methods? (variant 2),AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q128,Can PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT be combined with related methods? (variant 1),PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT MENGGUNAKAN METODE DESIGN THINKING UNTUK MENDUKUNG PERSONALIZED LEARNING,10.21009/pinter.9.2.1,template_generated,2.0,,,,,,,
Q129,Can Agentic Retrieval-Augmented Generation: Advancing AI-Driven be combined with related methods?,Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q130,How does domain knowledge improve Retrieval augmented generation using engineering?,Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q131,How does Retrieval augmented generation using engineering compare to baseline? (variant 1),Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q132,How does domain knowledge improve Optimierte Interaktion mit Large Language?,Optimierte Interaktion mit Large Language Models,10.1007/s00117-025-01416-2,template_generated,2.0,,,,,,,
Q133,What novel applications could Comparative Performance of Retrieval Augmented enable? (variant 2),Comparative Performance of Retrieval Augmented Generation Tourism Chatbots,10.21070/ijins.v27i1.1836,template_generated,2.0,,,,,,,
Q134,What evaluation metrics are most suitable for SISTEM CHATBOT KESEHATAN MENTAL BERBASIS?,SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q135,What novel applications could Evaluation of Retrieval Methods in enable?,Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q136,What evaluation metrics are most suitable for Evaluation of Retrieval Methods in? (variant 1),Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q137,How does Agentic Retrieval-Augmented Generation: Advancing AI-Driven compare to baseline? (variant 1),Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q138,What novel applications could Automating Threat Intelligence Analysis with enable? (variant 1),Automating Threat Intelligence Analysis with Retrieval Augmented Generation (RAG) for Enhanced Cybersecurity Posture,10.21275/sr24502103758,template_generated,2.0,,,,,,,
Q139,What evaluation metrics are most suitable for Evaluation of Retrieval Methods in?,Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q140,What are the limitations of Protótipo de Pesquisa Documental para? (variant 2),Protótipo de Pesquisa Documental para a Polícia Militar do Paraná com Retrieval Augmented Generation e Gemini AI em Ambiente Dockerizado,10.51473/rcmos.v1i2.2024.736,template_generated,2.0,,,,,,,
Q141,What novel applications could Retrieval-Augmented Generation: Enhancing AI with enable?,Retrieval-Augmented Generation: Enhancing AI with Reliable Knowledge.,10.21275/sr251104092705,template_generated,2.0,,,,,,,
Q142,How does Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a scale to large-scale retrieval? (variant 2),Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q143,How does Evaluation of Retrieval Methods in compare to baseline?,Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q144,Can Retrieval augmented generation using engineering be combined with related methods? (variant 1),Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q145,How does SISTEM CHATBOT KESEHATAN MENTAL BERBASIS compare to baseline?,SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q146,How does Comparative Performance of Retrieval Augmented scale to large-scale retrieval?,Comparative Performance of Retrieval Augmented Generation Tourism Chatbots,10.21070/ijins.v27i1.1836,template_generated,2.0,,,,,,,
Q147,What novel applications could Remote Sensing Retrieval-Augmented Generation: Bridging enable?,Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q148,What are the limitations of Nursing Retrieval-Augmented Generation: Retrieval augmented?,Nursing Retrieval-Augmented Generation: Retrieval augmented generation for nursing question answering with large language models,10.1016/j.ijnss.2025.10.005,template_generated,2.0,,,,,,,
Q149,How does Evaluation of Retrieval Methods in scale to large-scale retrieval? (variant 1),Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q150,What are the limitations of SISTEM CHATBOT KESEHATAN MENTAL BERBASIS? (variant 1),SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q151,What evaluation metrics are most suitable for Protótipo de Pesquisa Documental para? (variant 2),Protótipo de Pesquisa Documental para a Polícia Militar do Paraná com Retrieval Augmented Generation e Gemini AI em Ambiente Dockerizado,10.51473/rcmos.v1i2.2024.736,template_generated,2.0,,,,,,,
Q152,What novel applications could Retrieval-Augmented Generation: Enhancing AI with enable? (variant 1),Retrieval-Augmented Generation: Enhancing AI with Reliable Knowledge.,10.21275/sr251104092705,template_generated,2.0,,,,,,,
Q153,How does Optimierte Interaktion mit Large Language compare to baseline?,Optimierte Interaktion mit Large Language Models,10.1007/s00117-025-01416-2,template_generated,2.0,,,,,,,
Q154,How does Remote Sensing Retrieval-Augmented Generation: Bridging scale to large-scale retrieval?,Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q155,How does Evaluation of Retrieval Methods in scale to large-scale retrieval? (variant 2),Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q156,What novel applications could Retrieval-Augmented Generation (RAG)-Based Chatbot System enable?,Retrieval-Augmented Generation (RAG)-Based Chatbot System,10.64388/irev9i5-1712249,template_generated,2.0,,,,,,,
Q157,How does domain knowledge improve Evaluation of Retrieval Methods in? (variant 1),Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q158,What evaluation metrics are most suitable for Multimedia Graph Codes for Fast? (variant 1),Multimedia Graph Codes for Fast and Semantic Retrieval-Augmented Generation,10.3390/electronics14122472,template_generated,3.0,,,,,,,
Q159,How does Remote Sensing Retrieval-Augmented Generation: Bridging scale to large-scale retrieval? (variant 1),Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q160,How does domain knowledge improve Retrieval-Augmented Generation (RAG) for Real-Time? (variant 1),Retrieval-Augmented Generation (RAG) for Real-Time Financial Market Analysis,10.37547/tajiir/volume07issue07-12,template_generated,2.0,,,,,,,
Q161,How does PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT scale to large-scale retrieval? (variant 1),PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT MENGGUNAKAN METODE DESIGN THINKING UNTUK MENDUKUNG PERSONALIZED LEARNING,10.21009/pinter.9.2.1,template_generated,2.0,,,,,,,
Q162,What evaluation metrics are most suitable for Retrieval-Augmented Generation: Enhancing AI with? (variant 1),Retrieval-Augmented Generation: Enhancing AI with Reliable Knowledge.,10.21275/sr251104092705,template_generated,2.0,,,,,,,
Q163,Can Securing Retrieval-Augmented Generation - Privacy be combined with related methods? (variant 2),Securing Retrieval-Augmented Generation - Privacy Risks and Mitigation Strategies,10.2139/ssrn.5191687,template_generated,2.0,,,,,,,
Q164,Can Automating Threat Intelligence Analysis with be combined with related methods? (variant 2),Automating Threat Intelligence Analysis with Retrieval Augmented Generation (RAG) for Enhanced Cybersecurity Posture,10.21275/sr24502103758,template_generated,2.0,,,,,,,
Q165,Can Comparative Performance of Retrieval Augmented be combined with related methods?,Comparative Performance of Retrieval Augmented Generation Tourism Chatbots,10.21070/ijins.v27i1.1836,template_generated,2.0,,,,,,,
Q166,What novel applications could Retrieval augmented generation using engineering enable?,Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q167,What are the limitations of Optimierte Interaktion mit Large Language?,Optimierte Interaktion mit Large Language Models,10.1007/s00117-025-01416-2,template_generated,2.0,,,,,,,
Q168,How does Multimedia Graph Codes for Fast compare to baseline? (variant 2),Multimedia Graph Codes for Fast and Semantic Retrieval-Augmented Generation,10.3390/electronics14122472,template_generated,3.0,,,,,,,
Q169,What novel applications could Comparative Performance of Retrieval Augmented enable? (variant 1),Comparative Performance of Retrieval Augmented Generation Tourism Chatbots,10.21070/ijins.v27i1.1836,template_generated,2.0,,,,,,,
Q170,What novel applications could AQACO: Adaptive Query-Aware Chunking Optimization enable?,AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q171,How does domain knowledge improve Remote Sensing Retrieval-Augmented Generation: Bridging? (variant 1),Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q172,How does SISTEM CHATBOT KESEHATAN MENTAL BERBASIS scale to large-scale retrieval? (variant 2),SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q173,Can Remote Sensing Retrieval-Augmented Generation: Bridging be combined with related methods? (variant 2),Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q174,How does Securing Retrieval-Augmented Generation - Privacy compare to baseline?,Securing Retrieval-Augmented Generation - Privacy Risks and Mitigation Strategies,10.2139/ssrn.5191687,template_generated,2.0,,,,,,,
Q175,How does Protótipo de Pesquisa Documental para compare to baseline? (variant 2),Protótipo de Pesquisa Documental para a Polícia Militar do Paraná com Retrieval Augmented Generation e Gemini AI em Ambiente Dockerizado,10.51473/rcmos.v1i2.2024.736,template_generated,2.0,,,,,,,
Q176,Can SISTEM CHATBOT KESEHATAN MENTAL BERBASIS be combined with related methods? (variant 2),SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q177,What evaluation metrics are most suitable for RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА?,RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА ПАРАДИГМА КОРПОРАТИВНОЇ АВТОМАТИЗАЦІЇ,10.31891/2307-5732-2026-361-53,template_generated,2.0,,,,,,,
Q178,How does domain knowledge improve RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА? (variant 1),RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА ПАРАДИГМА КОРПОРАТИВНОЇ АВТОМАТИЗАЦІЇ,10.31891/2307-5732-2026-361-53,template_generated,2.0,,,,,,,
Q179,What are the limitations of Retrieval-Augmented Generation (RAG) for Real-Time?,Retrieval-Augmented Generation (RAG) for Real-Time Financial Market Analysis,10.37547/tajiir/volume07issue07-12,template_generated,2.0,,,,,,,
Q180,How does domain knowledge improve Nursing Retrieval-Augmented Generation: Retrieval augmented? (variant 1),Nursing Retrieval-Augmented Generation: Retrieval augmented generation for nursing question answering with large language models,10.1016/j.ijnss.2025.10.005,template_generated,2.0,,,,,,,
Q181,What evaluation metrics are most suitable for SISTEM CHATBOT KESEHATAN MENTAL BERBASIS? (variant 1),SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q182,How does domain knowledge improve Protótipo de Pesquisa Documental para?,Protótipo de Pesquisa Documental para a Polícia Militar do Paraná com Retrieval Augmented Generation e Gemini AI em Ambiente Dockerizado,10.51473/rcmos.v1i2.2024.736,template_generated,2.0,,,,,,,
Q183,How does Comparative Performance of Retrieval Augmented scale to large-scale retrieval? (variant 2),Comparative Performance of Retrieval Augmented Generation Tourism Chatbots,10.21070/ijins.v27i1.1836,template_generated,2.0,,,,,,,
Q184,What are the limitations of AQACO: Adaptive Query-Aware Chunking Optimization?,AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q185,Can Protótipo de Pesquisa Documental para be combined with related methods? (variant 1),Protótipo de Pesquisa Documental para a Polícia Militar do Paraná com Retrieval Augmented Generation e Gemini AI em Ambiente Dockerizado,10.51473/rcmos.v1i2.2024.736,template_generated,2.0,,,,,,,
Q186,How does domain knowledge improve Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a? (variant 1),Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q187,How does Nursing Retrieval-Augmented Generation: Retrieval augmented compare to baseline?,Nursing Retrieval-Augmented Generation: Retrieval augmented generation for nursing question answering with large language models,10.1016/j.ijnss.2025.10.005,template_generated,2.0,,,,,,,
Q188,What are the limitations of PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT?,PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT MENGGUNAKAN METODE DESIGN THINKING UNTUK MENDUKUNG PERSONALIZED LEARNING,10.21009/pinter.9.2.1,template_generated,2.0,,,,,,,
Q189,How does Multimedia Graph Codes for Fast scale to large-scale retrieval? (variant 1),Multimedia Graph Codes for Fast and Semantic Retrieval-Augmented Generation,10.3390/electronics14122472,template_generated,3.0,,,,,,,
Q190,What evaluation metrics are most suitable for Evaluation of Retrieval Methods in? (variant 2),Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q191,How does domain knowledge improve Automating Threat Intelligence Analysis with? (variant 1),Automating Threat Intelligence Analysis with Retrieval Augmented Generation (RAG) for Enhanced Cybersecurity Posture,10.21275/sr24502103758,template_generated,2.0,,,,,,,
Q192,How does Automating Threat Intelligence Analysis with scale to large-scale retrieval? (variant 2),Automating Threat Intelligence Analysis with Retrieval Augmented Generation (RAG) for Enhanced Cybersecurity Posture,10.21275/sr24502103758,template_generated,2.0,,,,,,,
Q193,How does Retrieval-Augmented Generation (RAG)-Based Chatbot System compare to baseline? (variant 1),Retrieval-Augmented Generation (RAG)-Based Chatbot System,10.64388/irev9i5-1712249,template_generated,2.0,,,,,,,
Q194,How does Evaluation of Retrieval Methods in scale to large-scale retrieval?,Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q195,What are the limitations of Securing Retrieval-Augmented Generation - Privacy? (variant 2),Securing Retrieval-Augmented Generation - Privacy Risks and Mitigation Strategies,10.2139/ssrn.5191687,template_generated,2.0,,,,,,,
Q196,What are the limitations of Evaluation of Retrieval Methods in?,Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q197,How does Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a compare to baseline?,Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q198,What novel applications could Remote Sensing Retrieval-Augmented Generation: Bridging enable? (variant 2),Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q199,What evaluation metrics are most suitable for Automating Threat Intelligence Analysis with?,Automating Threat Intelligence Analysis with Retrieval Augmented Generation (RAG) for Enhanced Cybersecurity Posture,10.21275/sr24502103758,template_generated,2.0,,,,,,,
Q200,Can PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT be combined with related methods?,PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT MENGGUNAKAN METODE DESIGN THINKING UNTUK MENDUKUNG PERSONALIZED LEARNING,10.21009/pinter.9.2.1,template_generated,2.0,,,,,,,
Q201,What are the limitations of Agentic Retrieval-Augmented Generation: Advancing AI-Driven? (variant 1),Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q202,What novel applications could Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a enable? (variant 2),Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q203,What evaluation metrics are most suitable for Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a? (variant 1),Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q204,How does Retrieval augmented generation using engineering scale to large-scale retrieval? (variant 2),Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q205,What evaluation metrics are most suitable for Comparative Performance of Retrieval Augmented? (variant 2),Comparative Performance of Retrieval Augmented Generation Tourism Chatbots,10.21070/ijins.v27i1.1836,template_generated,2.0,,,,,,,
Q206,How does Remote Sensing Retrieval-Augmented Generation: Bridging scale to large-scale retrieval? (variant 2),Remote Sensing Retrieval-Augmented Generation: Bridging remote sensing imagery and comprehensive knowledge with a multimodal dataset and retrieval-augmented generation model,10.1109/mgrs.2025.3645852,template_generated,2.0,,,,,,,
Q207,Can Retrieval augmented generation using engineering be combined with related methods?,Retrieval augmented generation using engineering design knowledge,10.1016/j.knosys.2024.112410,template_generated,2.0,,,,,,,
Q208,How does Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a scale to large-scale retrieval? (variant 1),Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q209,What evaluation metrics are most suitable for Retrieval-Augmented Generation (RAG) for Real-Time? (variant 2),Retrieval-Augmented Generation (RAG) for Real-Time Financial Market Analysis,10.37547/tajiir/volume07issue07-12,template_generated,2.0,,,,,,,
Q210,How does RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА compare to baseline? (variant 2),RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА ПАРАДИГМА КОРПОРАТИВНОЇ АВТОМАТИЗАЦІЇ,10.31891/2307-5732-2026-361-53,template_generated,2.0,,,,,,,
Q211,Can Optimierte Interaktion mit Large Language be combined with related methods? (variant 1),Optimierte Interaktion mit Large Language Models,10.1007/s00117-025-01416-2,template_generated,2.0,,,,,,,
Q212,How does domain knowledge improve Retrieval-Augmented Generation (RAG)-Based Chatbot System?,Retrieval-Augmented Generation (RAG)-Based Chatbot System,10.64388/irev9i5-1712249,template_generated,2.0,,,,,,,
Q213,What evaluation metrics are most suitable for Vector Databases and Retrieval-Augmented Generation? (variant 2),Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
Q214,How does Protótipo de Pesquisa Documental para compare to baseline?,Protótipo de Pesquisa Documental para a Polícia Militar do Paraná com Retrieval Augmented Generation e Gemini AI em Ambiente Dockerizado,10.51473/rcmos.v1i2.2024.736,template_generated,2.0,,,,,,,
Q215,What novel applications could Evaluation of Retrieval Methods in enable? (variant 1),Evaluation of Retrieval Methods in Domain-Specific Chatbots Based on Retrieval-Augmented Generation,10.36085/jsai.v9i1.9897,template_generated,2.0,,,,,,,
Q216,What are the limitations of Automating Threat Intelligence Analysis with? (variant 1),Automating Threat Intelligence Analysis with Retrieval Augmented Generation (RAG) for Enhanced Cybersecurity Posture,10.21275/sr24502103758,template_generated,2.0,,,,,,,
Q217,What evaluation metrics are most suitable for Retrieval-Augmented Generation: Enhancing AI with?,Retrieval-Augmented Generation: Enhancing AI with Reliable Knowledge.,10.21275/sr251104092705,template_generated,2.0,,,,,,,
Q218,How does SISTEM CHATBOT KESEHATAN MENTAL BERBASIS compare to baseline? (variant 2),SISTEM CHATBOT KESEHATAN MENTAL BERBASIS LLM  DENGAN DETEKSI EMOSI DAN RETRIEVAL AUGMENTED GENERATION,10.36341/rabit.v11i1.7347,template_generated,2.0,,,,,,,
Q219,What novel applications could PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT enable?,PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT MENGGUNAKAN METODE DESIGN THINKING UNTUK MENDUKUNG PERSONALIZED LEARNING,10.21009/pinter.9.2.1,template_generated,2.0,,,,,,,
Q220,What are the limitations of Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a? (variant 2),Aufbau eines Retrieval-Augmented-Generation-Systems/Design of a Retrieval-Augmented Generation (RAG) system for knowledge retention in SMEs,10.37544/1436-4980-2025-06-23,template_generated,2.0,,,,,,,
Q221,Can AQACO: Adaptive Query-Aware Chunking Optimization be combined with related methods? (variant 1),AQACO: Adaptive Query-Aware Chunking Optimization for Retrieval-Augmented Generation Systems,10.21275/sr25329182150,template_generated,2.0,,,,,,,
Q222,How does Vector Databases and Retrieval-Augmented Generation scale to large-scale retrieval? (variant 2),Vector Databases and Retrieval-Augmented Generation for Accurate AI-Driven Project Estimation,10.21275/sr251231215738,template_generated,2.0,,,,,,,
Q223,What are the limitations of Agentic Retrieval-Augmented Generation: Advancing AI-Driven?,Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q224,How does domain knowledge improve PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT? (variant 2),PENGEMBANGAN RETRIEVAL-AUGMENTED GENERATION (RAG) CHATBOT MENGGUNAKAN METODE DESIGN THINKING UNTUK MENDUKUNG PERSONALIZED LEARNING,10.21009/pinter.9.2.1,template_generated,2.0,,,,,,,
Q225,What novel applications could Retrieval-Augmented Generation (RAG) for Real-Time enable? (variant 2),Retrieval-Augmented Generation (RAG) for Real-Time Financial Market Analysis,10.37547/tajiir/volume07issue07-12,template_generated,2.0,,,,,,,
