id,question,paper_title,paper_doi,source,resolvability_score,annotator_1_answerable,annotator_1_confidence,annotator_1_notes,annotator_2_answerable,annotator_2_confidence,annotator_2_notes,consensus
Q144,What novel applications could Semantic-Aware Superpixel for Weakly Supervised enable?,Semantic-Aware Superpixel for Weakly Supervised Semantic Segmentation,10.1609/aaai.v37i1.25196,template_generated,2.0,,,,,,,
Q145,What are the limitations of Generative commonsense knowledge subgraph retrieval?,Generative commonsense knowledge subgraph retrieval for open-domain dialogue response generation,10.1016/j.neunet.2024.106666,template_generated,3.0,,,,,,,
Q146,What are the limitations of Dense extreme inception network for?,Dense extreme inception network for edge detection,10.1016/j.patcog.2023.109461,template_generated,3.0,,,,,,,
Q147,How does Enhancing User Query Comprehension and compare to baseline?,Enhancing User Query Comprehension and Contextual Relevance with a Semantic Search Engine using BERT and ElasticSearch,10.4108/eetiot.6993,template_generated,2.0,,,,,,,
Q148,How does domain knowledge improve Convolutional neural networks for relevance?,Convolutional neural networks for relevance feedback in content based image retrieval,10.1007/s11042-020-09292-9,template_generated,2.0,,,,,,,
Q149,What are the limitations of Dense Residual Network: Enhancing global?,Dense Residual Network: Enhancing global dense feature flow for character recognition,10.1016/j.neunet.2021.02.005,template_generated,3.0,,,,,,,
Q150,What novel applications could Dense extreme inception network for enable?,Dense extreme inception network for edge detection,10.1016/j.patcog.2023.109461,template_generated,3.0,,,,,,,
Q151,What evaluation metrics are most suitable for Image retrieval from remote sensing?,Image retrieval from remote sensing big data: A survey,10.1016/j.inffus.2020.10.008,template_generated,2.0,,,,,,,
Q152,What evaluation metrics are most suitable for An Improved Graph Convolution Network?,An Improved Graph Convolution Network for Robust Image Retrieval,10.1007/s11063-022-11083-2,template_generated,3.0,,,,,,,
Q153,What are the limitations of Land Surface Temperature Retrieval from?,"Land Surface Temperature Retrieval from Landsat 5, 7, and 8 over Rural Areas: Assessment of Different Retrieval Algorithms and Emissivity Models and Toolbox Implementation",10.3390/rs12020294,template_generated,2.0,,,,,,,
Q154,What are the limitations of Interactive AI With Retrieval-Augmented Generation?,Interactive AI With Retrieval-Augmented Generation for Next Generation Networking,10.1109/mnet.2024.3401159,template_generated,2.0,,,,,,,
Q155,Can Dense extreme inception network for be combined with related methods?,Dense extreme inception network for edge detection,10.1016/j.patcog.2023.109461,template_generated,3.0,,,,,,,
Q156,How does Automatic Retrieval-Augmented Generation of 6G compare to baseline?,Automatic Retrieval-Augmented Generation of 6G Network Specifications for Use Cases,10.1109/mcom.002.2400280,template_generated,2.0,,,,,,,
Q157,What are the limitations of Image retrieval from remote sensing?,Image retrieval from remote sensing big data: A survey,10.1016/j.inffus.2020.10.008,template_generated,2.0,,,,,,,
Q158,How does domain knowledge improve A novel content-based image retrieval?,A novel content-based image retrieval approach for classification using GLCM features and texture fused LBP variants,10.1007/s00521-020-05017-z,template_generated,2.0,,,,,,,
Q159,Can Bridging multimedia heterogeneity gap via be combined with related methods?,Bridging multimedia heterogeneity gap via Graph Representation Learning for cross-modal retrieval,10.1016/j.neunet.2020.11.011,template_generated,2.0,,,,,,,
Q160,How does domain knowledge improve Mapping the Intellectual Landscape Of?,Mapping the Intellectual Landscape Of Retrieval-Augmented Generation (RAG): A Bibliometric Analysis,10.3837/tiis.2026.01.013,template_generated,2.0,,,,,,,
Q161,What are the limitations of A comparison of automatic Boolean?,A comparison of automatic Boolean query formulation for systematic reviews,10.1007/s10791-020-09381-1,template_generated,2.0,,,,,,,
Q162,Can Semantic content allows flexible memory-partitioning be combined with related methods?,Semantic content allows flexible memory-partitioning in hybrid search,10.1167/jov.21.9.2151,template_generated,2.0,,,,,,,
Q163,How does domain knowledge improve The ‘Loita Rite of Passage’:?,The ‘Loita Rite of Passage’: An alternative to the alternative rite of passage?,10.1016/j.ssmqr.2021.100016,template_generated,2.0,,,,,,,
Q164,What are the limitations of A survey on retrieval-augmentation generation?,A survey on retrieval-augmentation generation (RAG) models for healthcare applications,10.1007/s00521-025-11666-9,template_generated,2.0,,,,,,,
Q165,How does Improving zero-shot retrieval using dense compare to baseline?,Improving zero-shot retrieval using dense external expansion,10.1016/j.ipm.2022.103026,template_generated,3.0,,,,,,,
Q166,How does Deep Convolutional Neural Networks in compare to baseline?,Deep Convolutional Neural Networks in Medical Image Analysis: A Review,10.3390/info16030195,template_generated,2.0,,,,,,,
Q167,What novel applications could Sharing emotions: determining films’ evoked enable?,Sharing emotions: determining films’ evoked emotional experience from their online reviews,10.1007/s10791-020-09373-1,template_generated,2.0,,,,,,,
Q168,Can From Semantic Communication to Semantic-Aware be combined with related methods?,"From Semantic Communication to Semantic-Aware Networking: Model, Architecture, and Open Problems",10.1109/mcom.001.2001239,template_generated,2.0,,,,,,,
Q169,What novel applications could An axiomatic approach to corpus-based enable?,An axiomatic approach to corpus-based cross-language information retrieval,10.1007/s10791-020-09372-2,template_generated,2.0,,,,,,,
Q170,How does domain knowledge improve A novel feature representation: Aggregating?,A novel feature representation: Aggregating convolution kernels for image retrieval,10.1016/j.neunet.2020.06.010,template_generated,2.0,,,,,,,
Q171,Can Expert Multi-Agent Conversational System Using be combined with related methods?,Expert Multi-Agent Conversational System Using Retrieval-Augmented Generation and Dynamic Text-to-SQL for Government Transparency,10.1109/access.2025.3635530,template_generated,2.0,,,,,,,
Q172,How does A survey on retrieval-augmentation generation scale to large-scale retrieval?,A survey on retrieval-augmentation generation (RAG) models for healthcare applications,10.1007/s00521-025-11666-9,template_generated,2.0,,,,,,,
Q173,Can Scholarly article retrieval from Web be combined with related methods?,"Scholarly article retrieval from Web of Science, Scopus and Dimensions: A comparative analysis of retrieval quality",10.1177/01655515231191351,template_generated,2.0,,,,,,,
Q174,How does Evaluation and Comparative Analysis of compare to baseline?,Evaluation and Comparative Analysis of Semantic Web-Based Strategies for Enhancing Educational System Development,10.4018/ijswis.302895,template_generated,2.0,,,,,,,
Q175,What are the limitations of From Semantic Communication to Semantic-Aware?,"From Semantic Communication to Semantic-Aware Networking: Model, Architecture, and Open Problems",10.1109/mcom.001.2001239,template_generated,2.0,,,,,,,
Q176,How does Too Dense or Not Too compare to baseline?,Too Dense or Not Too Dense: Higher Planting Density Reduces Cannabinoid Uniformity but Increases Yield/Area in Drug-Type Medical Cannabis,10.3389/fpls.2022.713481,template_generated,3.0,,,,,,,
Q177,What novel applications could A novel feature representation: Aggregating enable?,A novel feature representation: Aggregating convolution kernels for image retrieval,10.1016/j.neunet.2020.06.010,template_generated,2.0,,,,,,,
Q178,How does Semantic content allows flexible memory-partitioning scale to large-scale retrieval?,Semantic content allows flexible memory-partitioning in hybrid search,10.1167/jov.21.9.2151,template_generated,2.0,,,,,,,
Q179,What are the limitations of Towards retrieval-based conversational recommendation?,Towards retrieval-based conversational recommendation,10.1016/j.is.2022.102083,template_generated,2.0,,,,,,,
Q180,What novel applications could Automatic Retrieval-Augmented Generation of 6G enable?,Automatic Retrieval-Augmented Generation of 6G Network Specifications for Use Cases,10.1109/mcom.002.2400280,template_generated,2.0,,,,,,,
Q181,How does From Semantic Communication to Semantic-Aware compare to baseline?,"From Semantic Communication to Semantic-Aware Networking: Model, Architecture, and Open Problems",10.1109/mcom.001.2001239,template_generated,2.0,,,,,,,
Q182,What are the limitations of Video Moment Retrieval With Noisy?,Video Moment Retrieval With Noisy Labels,10.1109/tnnls.2022.3212900,template_generated,2.0,,,,,,,
Q183,How does Expert Multi-Agent Conversational System Using compare to baseline?,Expert Multi-Agent Conversational System Using Retrieval-Augmented Generation and Dynamic Text-to-SQL for Government Transparency,10.1109/access.2025.3635530,template_generated,2.0,,,,,,,
Q184,What are the limitations of Neural correlates of autobiographical memory?,Neural correlates of autobiographical memory retrieval: An SDM neuroimaging meta-analysis,10.1016/j.cortex.2023.05.006,template_generated,3.0,,,,,,,
Q185,How does domain knowledge improve From Semantic Communication to Semantic-Aware?,"From Semantic Communication to Semantic-Aware Networking: Model, Architecture, and Open Problems",10.1109/mcom.001.2001239,template_generated,2.0,,,,,,,
Q186,What evaluation metrics are most suitable for Dense extreme inception network for?,Dense extreme inception network for edge detection,10.1016/j.patcog.2023.109461,template_generated,3.0,,,,,,,
Q187,Can Cross-lingual multi-keyword rank search with be combined with related methods?,Cross-lingual multi-keyword rank search with semantic extension over encrypted data,10.1016/j.ins.2019.11.013,template_generated,3.0,,,,,,,
Q188,Can Image retrieval from remote sensing be combined with related methods?,Image retrieval from remote sensing big data: A survey,10.1016/j.inffus.2020.10.008,template_generated,2.0,,,,,,,
Q189,What are the limitations of Pre-training Methods in Information Retrieval?,Pre-training Methods in Information Retrieval,10.1561/1500000100,template_generated,2.0,,,,,,,
Q190,What novel applications could Automating Systematic Literature Reviews with enable?,Automating Systematic Literature Reviews with Retrieval-Augmented Generation: A Comprehensive Overview,10.3390/app14199103,template_generated,2.0,,,,,,,
Q191,What evaluation metrics are most suitable for Visual context learning based on?,Visual context learning based on textual knowledge for image–text retrieval,10.1016/j.neunet.2022.05.008,template_generated,2.0,,,,,,,
Q192,How does domain knowledge improve Enhancing medical AI with retrieval-augmented?,Enhancing medical AI with retrieval-augmented generation: A mini narrative review,10.1177/20552076251337177,template_generated,2.0,,,,,,,
Q193,How does domain knowledge improve A Retrieval-Augmented Generation Based Large?,A Retrieval-Augmented Generation Based Large Language Model Benchmarked On a Novel Dataset,10.47611/jsrhs.v12i4.6213,template_generated,2.0,,,,,,,
Q194,"How does domain knowledge improve Kvinder, der læser romancer?","Kvinder, der læser romancer",10.7146/pas.v39i91.146666,template_generated,2.0,,,,,,,
Q195,What novel applications could Enhancing User Query Comprehension and enable?,Enhancing User Query Comprehension and Contextual Relevance with a Semantic Search Engine using BERT and ElasticSearch,10.4108/eetiot.6993,template_generated,2.0,,,,,,,
Q196,Can Interactive AI With Retrieval-Augmented Generation be combined with related methods?,Interactive AI With Retrieval-Augmented Generation for Next Generation Networking,10.1109/mnet.2024.3401159,template_generated,2.0,,,,,,,
Q197,How does Bridging multimedia heterogeneity gap via compare to baseline?,Bridging multimedia heterogeneity gap via Graph Representation Learning for cross-modal retrieval,10.1016/j.neunet.2020.11.011,template_generated,2.0,,,,,,,
Q198,How does domain knowledge improve ERP prototypical matching net: a?,ERP prototypical matching net: a meta-learning method for zero-calibration RSVP-based image retrieval,10.1088/1741-2552/ac5eb7,template_generated,2.0,,,,,,,
Q199,"What novel applications could Sparse, Dense, and Attentional Representations enable?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q200,How does domain knowledge improve A survey on retrieval-augmentation generation?,A survey on retrieval-augmentation generation (RAG) models for healthcare applications,10.1007/s00521-025-11666-9,template_generated,2.0,,,,,,,
Q201,How does A comparison of automatic Boolean scale to large-scale retrieval?,A comparison of automatic Boolean query formulation for systematic reviews,10.1007/s10791-020-09381-1,template_generated,2.0,,,,,,,
Q202,What are the limitations of When CLIP meets cross-modal hashing?,When CLIP meets cross-modal hashing retrieval: A new strong baseline,10.1016/j.inffus.2023.101968,template_generated,2.0,,,,,,,
Q203,What evaluation metrics are most suitable for The Weights Can Be Harmful:?,The Weights Can Be Harmful: Pareto Search versus Weighted Search in Multi-objective Search-based Software Engineering,10.1145/3514233,template_generated,2.0,,,,,,,
Q204,What novel applications could P042 | PU.1 as master enable?,P042 |  PU.1 as master regulator of acute myeloid leukemia venetoclax resistance,10.3324/haematol.2026.s1.111,template_generated,2.0,,,,,,,
Q205,How does Sharing emotions: determining films’ evoked compare to baseline?,Sharing emotions: determining films’ evoked emotional experience from their online reviews,10.1007/s10791-020-09373-1,template_generated,2.0,,,,,,,
Q206,What evaluation metrics are most suitable for PH-model: enhancing multi-passage machine reading?,PH-model: enhancing multi-passage machine reading comprehension with passage reranking and hierarchical information,10.1007/s10489-020-02168-3,template_generated,2.0,,,,,,,
Q207,How does A novel feature representation: Aggregating scale to large-scale retrieval?,A novel feature representation: Aggregating convolution kernels for image retrieval,10.1016/j.neunet.2020.06.010,template_generated,2.0,,,,,,,
Q208,How does МОДЕЛИ ОБРАБОТКИ ЕСТЕСТВЕННОГО ЯЗЫКА ДЛЯ scale to large-scale retrieval?,МОДЕЛИ ОБРАБОТКИ ЕСТЕСТВЕННОГО ЯЗЫКА ДЛЯ УЛУЧШЕНИЯ СЕМАНТИЧЕСКИХ РЕЗУЛЬТАТОВ ПОИСКА,10.54309/ijict.2022.10.2.008,template_generated,2.0,,,,,,,
Q209,Can Systematic Analysis of Retrieval-Augmented Generation-Based be combined with related methods?,Systematic Analysis of Retrieval-Augmented Generation-Based LLMs for Medical Chatbot Applications,10.3390/make6040116,template_generated,2.0,,,,,,,
Q210,Can A novel content-based image retrieval be combined with related methods?,A novel content-based image retrieval approach for classification using GLCM features and texture fused LBP variants,10.1007/s00521-020-05017-z,template_generated,2.0,,,,,,,
Q211,Can Convolutional neural networks for relevance be combined with related methods?,Convolutional neural networks for relevance feedback in content based image retrieval,10.1007/s11042-020-09292-9,template_generated,2.0,,,,,,,
Q212,How does Bridging multimedia heterogeneity gap via scale to large-scale retrieval?,Bridging multimedia heterogeneity gap via Graph Representation Learning for cross-modal retrieval,10.1016/j.neunet.2020.11.011,template_generated,2.0,,,,,,,
Q213,How does A Retrieval-Augmented Generation Based Large compare to baseline?,A Retrieval-Augmented Generation Based Large Language Model Benchmarked On a Novel Dataset,10.47611/jsrhs.v12i4.6213,template_generated,2.0,,,,,,,
Q214,What novel applications could Bridging multimedia heterogeneity gap via enable?,Bridging multimedia heterogeneity gap via Graph Representation Learning for cross-modal retrieval,10.1016/j.neunet.2020.11.011,template_generated,2.0,,,,,,,
Q215,How does ERP prototypical matching net: a compare to baseline?,ERP prototypical matching net: a meta-learning method for zero-calibration RSVP-based image retrieval,10.1088/1741-2552/ac5eb7,template_generated,2.0,,,,,,,
Q216,How does An Improved Graph Convolution Network scale to large-scale retrieval?,An Improved Graph Convolution Network for Robust Image Retrieval,10.1007/s11063-022-11083-2,template_generated,3.0,,,,,,,
Q217,"How does domain knowledge improve Sparse, Dense, and Attentional Representations?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q218,What are the limitations of Semantic-Aware Informative Path Planning for?,Semantic-Aware Informative Path Planning for Efficient Object Search Using Mobile Robot,10.1109/tsmc.2019.2946646,template_generated,2.0,,,,,,,
Q219,What evaluation metrics are most suitable for Deep Convolutional Neural Networks in?,Deep Convolutional Neural Networks in Medical Image Analysis: A Review,10.3390/info16030195,template_generated,2.0,,,,,,,
Q220,How does Pre-training Methods in Information Retrieval compare to baseline?,Pre-training Methods in Information Retrieval,10.1561/1500000100,template_generated,2.0,,,,,,,
Q221,What evaluation metrics are most suitable for From Semantic Communication to Semantic-Aware?,"From Semantic Communication to Semantic-Aware Networking: Model, Architecture, and Open Problems",10.1109/mcom.001.2001239,template_generated,2.0,,,,,,,
Q222,What evaluation metrics are most suitable for P042 | PU.1 as master?,P042 |  PU.1 as master regulator of acute myeloid leukemia venetoclax resistance,10.3324/haematol.2026.s1.111,template_generated,2.0,,,,,,,
Q223,What are the limitations of Advancing Retrieval-Augmented Generation with Inverted?,Advancing Retrieval-Augmented Generation with Inverted Question Matching for Enhanced QA Performance,10.1109/access.2024.3513155,template_generated,2.0,,,,,,,
Q224,Can Contrastive Refinement for Dense Retrieval be combined with related methods?,Contrastive Refinement for Dense Retrieval Inference in the Open-Domain Question Answering Task,10.3390/fi15040137,template_generated,3.0,,,,,,,
Q225,What are the limitations of Evaluation and Comparative Analysis of?,Evaluation and Comparative Analysis of Semantic Web-Based Strategies for Enhancing Educational System Development,10.4018/ijswis.302895,template_generated,2.0,,,,,,,
Q226,Can SentimentCareBot: Retrieval-Augmented Generation Chatbot for be combined with related methods?,SentimentCareBot: Retrieval-Augmented Generation Chatbot for Mental Health Support with Sentiment Analysis,10.1016/j.procs.2024.11.118,template_generated,2.0,,,,,,,
Q227,What novel applications could A survey on retrieval-augmentation generation enable?,A survey on retrieval-augmentation generation (RAG) models for healthcare applications,10.1007/s00521-025-11666-9,template_generated,2.0,,,,,,,
Q228,How does Neural embedding-based specificity metrics for compare to baseline?,Neural embedding-based specificity metrics for pre-retrieval query performance prediction,10.1016/j.ipm.2020.102248,template_generated,3.0,,,,,,,
Q229,What are the limitations of Sharing emotions: determining films’ evoked?,Sharing emotions: determining films’ evoked emotional experience from their online reviews,10.1007/s10791-020-09373-1,template_generated,2.0,,,,,,,
Q230,What are the limitations of SML: Semantic meta-learning for few-shot?,SML: Semantic meta-learning for few-shot semantic segmentation☆,10.1016/j.patrec.2021.03.036,template_generated,2.0,,,,,,,
Q231,How does SCIM: Self-Correcting Iterative Mechanism for scale to large-scale retrieval?,SCIM: Self-Correcting Iterative Mechanism for Retrieval-Augmented Generation,10.3390/electronics15050996,template_generated,2.0,,,,,,,
Q232,What evaluation metrics are most suitable for Designing an innovative unified contextual?,Designing an innovative unified contextual architecture for improving information retrieval service in healthcare organizations,10.1177/02666669211049492,template_generated,2.0,,,,,,,
Q233,How does Contrastive Refinement for Dense Retrieval scale to large-scale retrieval?,Contrastive Refinement for Dense Retrieval Inference in the Open-Domain Question Answering Task,10.3390/fi15040137,template_generated,3.0,,,,,,,
Q234,How does Interactive AI With Retrieval-Augmented Generation scale to large-scale retrieval?,Interactive AI With Retrieval-Augmented Generation for Next Generation Networking,10.1109/mnet.2024.3401159,template_generated,2.0,,,,,,,
Q235,What novel applications could When CLIP meets cross-modal hashing enable?,When CLIP meets cross-modal hashing retrieval: A new strong baseline,10.1016/j.inffus.2023.101968,template_generated,2.0,,,,,,,
Q236,How does domain knowledge improve Semantic Web-Enhanced Reinforcement Learning Model?,Semantic Web-Enhanced Reinforcement Learning Model for Urban Planning Optimization,10.4018/ijswis.371755,template_generated,2.0,,,,,,,
Q237,Can Dense extreme inception network for be combined with related methods?,Dense extreme inception network for edge detection,10.1016/j.patcog.2023.109461,template_generated,3.0,,,,,,,
Q238,How does PH-model: enhancing multi-passage machine reading compare to baseline?,PH-model: enhancing multi-passage machine reading comprehension with passage reranking and hierarchical information,10.1007/s10489-020-02168-3,template_generated,2.0,,,,,,,
Q239,What novel applications could Semantic enrichment for BIM-based building enable?,Semantic enrichment for BIM-based building energy performance simulations using semantic textual similarity and fine-tuning multilingual LLM,10.1016/j.jobe.2024.110312,template_generated,2.0,,,,,,,
Q240,What novel applications could Semantic Web-Enhanced Reinforcement Learning Model enable?,Semantic Web-Enhanced Reinforcement Learning Model for Urban Planning Optimization,10.4018/ijswis.371755,template_generated,2.0,,,,,,,
Q241,How does Deep Convolutional Neural Networks in scale to large-scale retrieval?,Deep Convolutional Neural Networks in Medical Image Analysis: A Review,10.3390/info16030195,template_generated,2.0,,,,,,,
Q242,"What novel applications could Kvinder, der læser romancer enable?","Kvinder, der læser romancer",10.7146/pas.v39i91.146666,template_generated,2.0,,,,,,,
Q243,What are the limitations of Dense extreme inception network for?,Dense extreme inception network for edge detection,10.1016/j.patcog.2023.109461,template_generated,3.0,,,,,,,
Q244,What are the limitations of Legal Information Retrieval systems: State-of-the-art?,Legal Information Retrieval systems: State-of-the-art and open issues,10.1016/j.is.2021.101967,template_generated,2.0,,,,,,,
Q245,Can A novel content-based image retrieval be combined with related methods?,A novel content-based image retrieval approach for classification using GLCM features and texture fused LBP variants,10.1007/s00521-020-05017-z,template_generated,2.0,,,,,,,
Q246,How does Multiple Discrimination and Pairwise CNN compare to baseline?,Multiple Discrimination and Pairwise CNN for view-based 3D object retrieval,10.1016/j.neunet.2020.02.017,template_generated,2.0,,,,,,,
Q247,How does domain knowledge improve When CLIP meets cross-modal hashing?,When CLIP meets cross-modal hashing retrieval: A new strong baseline,10.1016/j.inffus.2023.101968,template_generated,2.0,,,,,,,
Q248,What evaluation metrics are most suitable for Dense extreme inception network for?,Dense extreme inception network for edge detection,10.1016/j.patcog.2023.109461,template_generated,3.0,,,,,,,
Q249,What novel applications could Convolutional neural networks for relevance enable?,Convolutional neural networks for relevance feedback in content based image retrieval,10.1007/s11042-020-09292-9,template_generated,2.0,,,,,,,
Q250,Can A New Approach to Descriptors be combined with related methods?,A New Approach to Descriptors Generation for Image Retrieval by Analyzing Activations of Deep Neural Network Layers,10.1109/tnnls.2021.3084633,template_generated,2.0,,,,,,,
Q251,What evaluation metrics are most suitable for Neural correlates of autobiographical memory?,Neural correlates of autobiographical memory retrieval: An SDM neuroimaging meta-analysis,10.1016/j.cortex.2023.05.006,template_generated,3.0,,,,,,,
Q252,Can From Semantic Communication to Semantic-Aware be combined with related methods?,"From Semantic Communication to Semantic-Aware Networking: Model, Architecture, and Open Problems",10.1109/mcom.001.2001239,template_generated,2.0,,,,,,,
Q253,How does An axiomatic approach to corpus-based compare to baseline?,An axiomatic approach to corpus-based cross-language information retrieval,10.1007/s10791-020-09372-2,template_generated,2.0,,,,,,,
Q254,What are the limitations of Information extraction meets the Semantic?,Information extraction meets the Semantic Web: A survey,10.3233/sw-180333,template_generated,2.0,,,,,,,
Q255,How does Neural correlates of successful emotional compare to baseline?,Neural correlates of successful emotional episodic encoding and retrieval: An SDM meta-analysis of neuroimaging studies,10.1016/j.neuropsychologia.2020.107495,template_generated,2.0,,,,,,,
Q256,What evaluation metrics are most suitable for Europæiske grænser (ud)foldet?,Europæiske grænser (ud)foldet,10.7146/pas.v37i87.133262,template_generated,2.0,,,,,,,
Q257,How does domain knowledge improve Semantic content allows flexible memory-partitioning?,Semantic content allows flexible memory-partitioning in hybrid search,10.1167/jov.21.9.2151,template_generated,2.0,,,,,,,
Q258,How does Bridging multimedia heterogeneity gap via compare to baseline?,Bridging multimedia heterogeneity gap via Graph Representation Learning for cross-modal retrieval,10.1016/j.neunet.2020.11.011,template_generated,2.0,,,,,,,
Q259,What novel applications could Video Moment Retrieval With Noisy enable?,Video Moment Retrieval With Noisy Labels,10.1109/tnnls.2022.3212900,template_generated,2.0,,,,,,,
Q260,How does A New Approach to Descriptors compare to baseline?,A New Approach to Descriptors Generation for Image Retrieval by Analyzing Activations of Deep Neural Network Layers,10.1109/tnnls.2021.3084633,template_generated,2.0,,,,,,,
Q261,What evaluation metrics are most suitable for Video Moment Retrieval With Noisy?,Video Moment Retrieval With Noisy Labels,10.1109/tnnls.2022.3212900,template_generated,2.0,,,,,,,
Q262,What evaluation metrics are most suitable for Deep Convolutional Neural Networks in?,Deep Convolutional Neural Networks in Medical Image Analysis: A Review,10.3390/info16030195,template_generated,2.0,,,,,,,
Q263,Can Hierarchical matching and reasoning for be combined with related methods?,Hierarchical matching and reasoning for multi-query image retrieval,10.1016/j.neunet.2024.106200,template_generated,2.0,,,,,,,
Q264,Can Bridging multimedia heterogeneity gap via be combined with related methods?,Bridging multimedia heterogeneity gap via Graph Representation Learning for cross-modal retrieval,10.1016/j.neunet.2020.11.011,template_generated,2.0,,,,,,,
Q265,What evaluation metrics are most suitable for Bridging multimedia heterogeneity gap via?,Bridging multimedia heterogeneity gap via Graph Representation Learning for cross-modal retrieval,10.1016/j.neunet.2020.11.011,template_generated,2.0,,,,,,,
Q266,How does SOSRepair: Expressive Semantic Search for scale to large-scale retrieval?,SOSRepair: Expressive Semantic Search for Real-World Program Repair,10.1109/tse.2019.2944914,template_generated,2.0,,,,,,,
Q267,What are the limitations of Neural correlates of successful emotional?,Neural correlates of successful emotional episodic encoding and retrieval: An SDM meta-analysis of neuroimaging studies,10.1016/j.neuropsychologia.2020.107495,template_generated,2.0,,,,,,,
Q268,Can Group-Wise Semantic Mining for Weakly be combined with related methods?,Group-Wise Semantic Mining for Weakly Supervised Semantic Segmentation,10.1609/aaai.v35i3.16294,template_generated,2.0,,,,,,,
Q269,Can When CLIP meets cross-modal hashing be combined with related methods?,When CLIP meets cross-modal hashing retrieval: A new strong baseline,10.1016/j.inffus.2023.101968,template_generated,2.0,,,,,,,
Q270,How does domain knowledge improve Dense extreme inception network for?,Dense extreme inception network for edge detection,10.1016/j.patcog.2023.109461,template_generated,3.0,,,,,,,
Q271,How does Too Dense or Not Too compare to baseline?,Too Dense or Not Too Dense: Higher Planting Density Reduces Cannabinoid Uniformity but Increases Yield/Area in Drug-Type Medical Cannabis,10.3389/fpls.2022.713481,template_generated,3.0,,,,,,,
Q272,How does domain knowledge improve Semantic enrichment for BIM-based building?,Semantic enrichment for BIM-based building energy performance simulations using semantic textual similarity and fine-tuning multilingual LLM,10.1016/j.jobe.2024.110312,template_generated,2.0,,,,,,,
Q273,What are the limitations of Multiple Discrimination and Pairwise CNN?,Multiple Discrimination and Pairwise CNN for view-based 3D object retrieval,10.1016/j.neunet.2020.02.017,template_generated,2.0,,,,,,,
Q274,How does domain knowledge improve Deconstructing search tasks in interactive?,Deconstructing search tasks in interactive information retrieval: A systematic review of task dimensions and predictors,10.1016/j.ipm.2021.102522,template_generated,2.0,,,,,,,
Q275,What evaluation metrics are most suitable for Retrieval-Augmented Generation vs. Baseline LLMs:?,Retrieval-Augmented Generation vs. Baseline LLMs: A Multi-Metric Evaluation for Knowledge-Intensive Content,10.3390/info16090766,template_generated,2.0,,,,,,,
Q276,How does domain knowledge improve Dense extreme inception network for?,Dense extreme inception network for edge detection,10.1016/j.patcog.2023.109461,template_generated,3.0,,,,,,,
Q277,"What novel applications could Sparse, Dense, and Attentional Representations enable?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q278,How does domain knowledge improve A novel content-based image retrieval?,A novel content-based image retrieval approach for classification using GLCM features and texture fused LBP variants,10.1007/s00521-020-05017-z,template_generated,2.0,,,,,,,
Q279,What evaluation metrics are most suitable for Hierarchical matching and reasoning for?,Hierarchical matching and reasoning for multi-query image retrieval,10.1016/j.neunet.2024.106200,template_generated,2.0,,,,,,,
Q280,How does Semantic enrichment for BIM-based building scale to large-scale retrieval?,Semantic enrichment for BIM-based building energy performance simulations using semantic textual similarity and fine-tuning multilingual LLM,10.1016/j.jobe.2024.110312,template_generated,2.0,,,,,,,
Q281,What are the limitations of Deep Learning for Matching in?,Deep Learning for Matching in Search and Recommendation,10.1561/1500000076,template_generated,2.0,,,,,,,
Q282,How does domain knowledge improve Semantic Web technologies and bias?,Semantic Web technologies and bias in artificial intelligence: A systematic literature review,10.3233/sw-223041,template_generated,2.0,,,,,,,
Q283,What are the limitations of A Retrieval-Augmented Generation Based Large?,A Retrieval-Augmented Generation Based Large Language Model Benchmarked On a Novel Dataset,10.47611/jsrhs.v12i4.6213,template_generated,2.0,,,,,,,
Q284,What are the limitations of Bridging multimedia heterogeneity gap via?,Bridging multimedia heterogeneity gap via Graph Representation Learning for cross-modal retrieval,10.1016/j.neunet.2020.11.011,template_generated,2.0,,,,,,,
Q285,Can Evaluation and Comparative Analysis of be combined with related methods?,Evaluation and Comparative Analysis of Semantic Web-Based Strategies for Enhancing Educational System Development,10.4018/ijswis.302895,template_generated,2.0,,,,,,,
Q286,How does Advancing Retrieval-Augmented Generation with Inverted compare to baseline?,Advancing Retrieval-Augmented Generation with Inverted Question Matching for Enhanced QA Performance,10.1109/access.2024.3513155,template_generated,2.0,,,,,,,
Q287,Can Too Dense or Not Too be combined with related methods?,Too Dense or Not Too Dense: Higher Planting Density Reduces Cannabinoid Uniformity but Increases Yield/Area in Drug-Type Medical Cannabis,10.3389/fpls.2022.713481,template_generated,3.0,,,,,,,
Q288,What evaluation metrics are most suitable for Semantic-Aware Superpixel for Weakly Supervised?,Semantic-Aware Superpixel for Weakly Supervised Semantic Segmentation,10.1609/aaai.v37i1.25196,template_generated,2.0,,,,,,,
Q289,"How does Mærkelig planet, mærkelig litteraturhistorie scale to large-scale retrieval?","Mærkelig planet, mærkelig litteraturhistorie",10.7146/pas.v38i90.143030,template_generated,2.0,,,,,,,
