id,question,paper_title,paper_doi,source,resolvability_score,annotator_1_answerable,annotator_1_confidence,annotator_1_notes,annotator_2_answerable,annotator_2_confidence,annotator_2_notes,consensus
Q143,What are the limitations of Perspectives of Neurodiverse Participants in?,Perspectives of Neurodiverse Participants in Interactive Information Retrieval,10.1561/1500000086,template_generated,2.0,,,,,,,
Q144,Can A Novel Information retrieval system be combined with related methods?,A Novel Information retrieval system for distributed cloud using Hybrid Deep Fuzzy Hashing Algorithm,10.36548/jitdw.2020.3.003,template_generated,2.0,,,,,,,
Q145,What are the limitations of Deconstructing search tasks in interactive?,Deconstructing search tasks in interactive information retrieval: A systematic review of task dimensions and predictors,10.1016/j.ipm.2021.102522,template_generated,2.0,,,,,,,
Q146,How does domain knowledge improve Interactive AI With Retrieval-Augmented Generation?,Interactive AI With Retrieval-Augmented Generation for Next Generation Networking,10.1109/mnet.2024.3401159,template_generated,2.0,,,,,,,
Q147,Can Improving Dietary Supplement Information Retrieval: be combined with related methods?,Improving Dietary Supplement Information Retrieval: Development of a Retrieval-Augmented Generation System With Large Language Models,10.2196/67677,template_generated,2.0,,,,,,,
Q148,How does Privacy Preserving Semantic Search over compare to baseline?,Privacy Preserving Semantic Search over Encrypted Cloud Email Archives using Bidirectional Encoder Representations from Transformer,10.2139/ssrn.5958498,template_generated,2.0,,,,,,,
Q149,What novel applications could Prospects of Retrieval Augmented Generation enable?,Prospects of Retrieval Augmented Generation (RAG) for Academic Library Search and Retrieval,10.5860/ital.v44i2.17361,template_generated,2.0,,,,,,,
Q150,What novel applications could Toward Best Practices for Training enable?,Toward Best Practices for Training Multilingual Dense Retrieval Models,10.1145/3613447,template_generated,2.0,,,,,,,
Q151,What are the limitations of A fuzzy ontology framework in?,A fuzzy ontology framework in information retrieval using semantic query expansion,10.1016/j.jjimei.2021.100009,template_generated,2.0,,,,,,,
Q152,Can StructuGraphRAG: Structured Document-Informed Knowledge Graphs be combined with related methods?,StructuGraphRAG: Structured Document-Informed Knowledge Graphs for Retrieval-Augmented Generation,10.1609/aaaiss.v4i1.31798,template_generated,3.0,,,,,,,
Q153,What evaluation metrics are most suitable for Semantic Search for Scientific Articles?,Semantic Search for Scientific Articles by Language Using Cosine Similarity Algorithm and Weighted Tree Similarity,10.28926/jdr.v5i2.150,template_generated,2.0,,,,,,,
Q154,Can Bridging Digital Literacy Gaps With be combined with related methods?,Bridging Digital Literacy Gaps With AI-Driven Semantic Search Technologies,10.4018/ijswis.380355,template_generated,2.0,,,,,,,
Q155,How does Deep image retrieval using artificial compare to baseline?,Deep image retrieval using artificial neural network interpolation and indexing based on similarity measurement,10.1049/cit2.12083,template_generated,2.0,,,,,,,
Q156,What are the limitations of Legal Information Retrieval systems: State-of-the-art?,Legal Information Retrieval systems: State-of-the-art and open issues,10.1016/j.is.2021.101967,template_generated,2.0,,,,,,,
Q157,How does Neural-Symbolic Dual-Indexing Architectures for Scalable compare to baseline?,Neural-Symbolic Dual-Indexing Architectures for Scalable Retrieval-Augmented Generation,10.1109/access.2025.3638761,template_generated,3.0,,,,,,,
Q158,How does Interactive AI With Retrieval-Augmented Generation scale to large-scale retrieval?,Interactive AI With Retrieval-Augmented Generation for Next Generation Networking,10.1109/mnet.2024.3401159,template_generated,2.0,,,,,,,
Q159,"Can Fast, sensitive detection of protein be combined with related methods?","Fast, sensitive detection of protein homologs using deep dense retrieval",10.1038/s41587-024-02353-6,template_generated,2.0,,,,,,,
Q160,What novel applications could StructuGraphRAG: Structured Document-Informed Knowledge Graphs enable?,StructuGraphRAG: Structured Document-Informed Knowledge Graphs for Retrieval-Augmented Generation,10.1609/aaaiss.v4i1.31798,template_generated,3.0,,,,,,,
Q161,Can Agentic Retrieval-Augmented Generation: Advancing AI-Driven be combined with related methods?,Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q162,Can Deconstructing search tasks in interactive be combined with related methods?,Deconstructing search tasks in interactive information retrieval: A systematic review of task dimensions and predictors,10.1016/j.ipm.2021.102522,template_generated,2.0,,,,,,,
Q163,How does A Scalable Retrieval-Augmented Generation Pipeline compare to baseline?,A Scalable Retrieval-Augmented Generation Pipeline for Domain-Specific Knowledge Applications,10.51584/ijrias.2025.1010000014,template_generated,2.0,,,,,,,
Q164,What are the limitations of SOSRepair: Expressive Semantic Search for?,SOSRepair: Expressive Semantic Search for Real-World Program Repair,10.1109/tse.2019.2944914,template_generated,2.0,,,,,,,
Q165,How does A fuzzy ontology framework in scale to large-scale retrieval?,A fuzzy ontology framework in information retrieval using semantic query expansion,10.1016/j.jjimei.2021.100009,template_generated,2.0,,,,,,,
Q166,Can Features of Applying Retrieval-Augmented Generation be combined with related methods?,Features of Applying Retrieval-Augmented Generation for Processing Large Data Sets,10.56581/ijlemr.10.02.63-68,template_generated,2.0,,,,,,,
Q167,What novel applications could Graph-based data management system for enable?,"Graph-based data management system for efficient information storage, retrieval and processing",10.1016/j.ipm.2022.103165,template_generated,3.0,,,,,,,
Q168,What novel applications could Semantic Search over Wikipedia Documents enable?,Semantic Search over Wikipedia Documents Meaning of Queries Based Pre-Trained Language Model,10.24247/ijcseitrdec20212,template_generated,2.0,,,,,,,
Q169,What evaluation metrics are most suitable for Neural-Symbolic Dual-Indexing Architectures for Scalable?,Neural-Symbolic Dual-Indexing Architectures for Scalable Retrieval-Augmented Generation,10.1109/access.2025.3638761,template_generated,3.0,,,,,,,
Q170,What novel applications could A novel dense retrieval framework enable?,A novel dense retrieval framework for long document retrieval,10.1007/s11704-022-2041-5,template_generated,3.0,,,,,,,
Q171,"What evaluation metrics are most suitable for Sparse, Dense, and Attentional Representations?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q172,Can Deep image retrieval using artificial be combined with related methods?,Deep image retrieval using artificial neural network interpolation and indexing based on similarity measurement,10.1049/cit2.12083,template_generated,2.0,,,,,,,
Q173,What novel applications could A multi-embedding neural model for enable?,A multi-embedding neural model for incident video retrieval,10.1016/j.patcog.2022.108807,template_generated,3.0,,,,,,,
Q174,How does Advances in information retrieval collection scale to large-scale retrieval?,Advances in information retrieval collection on the European conference on information retrieval 2023,10.1007/s10791-024-09442-9,template_generated,2.0,,,,,,,
Q175,How does domain knowledge improve StructuGraphRAG: Structured Document-Informed Knowledge Graphs?,StructuGraphRAG: Structured Document-Informed Knowledge Graphs for Retrieval-Augmented Generation,10.1609/aaaiss.v4i1.31798,template_generated,3.0,,,,,,,
Q176,What are the limitations of Convolutional neural networks for relevance?,Convolutional neural networks for relevance feedback in content based image retrieval,10.1007/s11042-020-09292-9,template_generated,2.0,,,,,,,
Q177,How does domain knowledge improve Knowledge Graphs: An Information Retrieval?,Knowledge Graphs: An Information Retrieval Perspective,10.1561/1500000063,template_generated,3.0,,,,,,,
Q178,"What are the limitations of Sparse, Dense, and Attentional Representations?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q179,What are the limitations of Deep image retrieval using artificial?,Deep image retrieval using artificial neural network interpolation and indexing based on similarity measurement,10.1049/cit2.12083,template_generated,2.0,,,,,,,
Q180,What are the limitations of A Scalable Retrieval-Augmented Generation Pipeline?,A Scalable Retrieval-Augmented Generation Pipeline for Domain-Specific Knowledge Applications,10.51584/ijrias.2025.1010000014,template_generated,2.0,,,,,,,
Q181,How does domain knowledge improve Zero-Shot Sketch-Based Image Retrieval Using?,Zero-Shot Sketch-Based Image Retrieval Using StyleGen and Stacked Siamese Neural Networks,10.3390/jimaging10040079,template_generated,2.0,,,,,,,
Q182,What novel applications could Neural posterior estimation for exoplanetary enable?,Neural posterior estimation for exoplanetary atmospheric retrieval,10.1051/0004-6361/202245263,template_generated,2.0,,,,,,,
Q183,What are the limitations of Prospects of Retrieval Augmented Generation?,Prospects of Retrieval Augmented Generation (RAG) for Academic Library Search and Retrieval,10.5860/ital.v44i2.17361,template_generated,2.0,,,,,,,
Q184,What are the limitations of LLM-Based Query Expansion with Gaussian?,LLM-Based Query Expansion with Gaussian Kernel Semantic Enhancement for Dense Retrieval,10.3390/electronics14091744,template_generated,2.0,,,,,,,
Q185,How does Advances in information retrieval collection compare to baseline?,Advances in information retrieval collection on the European conference on information retrieval 2023,10.1007/s10791-024-09442-9,template_generated,2.0,,,,,,,
Q186,What novel applications could Video Object Search: A Semantic enable?,Video Object Search: A Semantic Approach with OpenAI's CLIP Technology,10.55041/ijsrem32287,template_generated,2.0,,,,,,,
Q187,What evaluation metrics are most suitable for GeoGraphRAG-Soil: An Open-Source Graph-Based Retrieval-Augmented?,GeoGraphRAG-Soil: An Open-Source Graph-Based Retrieval-Augmented Generation Framework for Automated Geospatial Soil Modelling,10.18535/ijecs/v15i03.5447,template_generated,3.0,,,,,,,
Q188,What evaluation metrics are most suitable for A novel dense retrieval framework?,A novel dense retrieval framework for long document retrieval,10.1007/s11704-022-2041-5,template_generated,3.0,,,,,,,
Q189,"Can Sparse, Dense, and Attentional Representations be combined with related methods?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q190,How does A Novel Information retrieval system compare to baseline?,A Novel Information retrieval system for distributed cloud using Hybrid Deep Fuzzy Hashing Algorithm,10.36548/jitdw.2020.3.003,template_generated,2.0,,,,,,,
Q191,How does domain knowledge improve Identifying effective cognitive biases in?,Identifying effective cognitive biases in information retrieval,10.1177/01655515211001777,template_generated,2.0,,,,,,,
Q192,How does INFORMATION RETRIEVAL MODELS IN MULTI-FACTOR compare to baseline?,INFORMATION RETRIEVAL MODELS IN MULTI-FACTOR STREAMS,10.52529/27821617_2022_3_1_25,template_generated,2.0,,,,,,,
Q193,What are the limitations of Efficient and Effective Tree-based and?,Efficient and Effective Tree-based and Neural Learning to Rank,10.1561/1500000071,template_generated,2.0,,,,,,,
Q194,What evaluation metrics are most suitable for Dilated Transaction Access and Retrieval:?,Dilated Transaction Access and Retrieval: Improving the Information Retrieval of Blockchain-Assimilated Internet of Things Transactions,10.1007/s11277-021-08094-y,template_generated,2.0,,,,,,,
Q195,How does domain knowledge improve A Scalable Retrieval-Augmented Generation Pipeline?,A Scalable Retrieval-Augmented Generation Pipeline for Domain-Specific Knowledge Applications,10.51584/ijrias.2025.1010000014,template_generated,2.0,,,,,,,
Q196,How does Symmetric Private Information Retrieval at scale to large-scale retrieval?,Symmetric Private Information Retrieval at the Private Information Retrieval Rate,10.1109/jsait.2022.3188610,template_generated,2.0,,,,,,,
Q197,What are the limitations of Symmetric Private Information Retrieval at?,Symmetric Private Information Retrieval at the Private Information Retrieval Rate,10.1109/jsait.2022.3188610,template_generated,2.0,,,,,,,
Q198,How does Legal Information Retrieval systems: State-of-the-art compare to baseline?,Legal Information Retrieval systems: State-of-the-art and open issues,10.1016/j.is.2021.101967,template_generated,2.0,,,,,,,
Q199,How does Identifying effective cognitive biases in scale to large-scale retrieval?,Identifying effective cognitive biases in information retrieval,10.1177/01655515211001777,template_generated,2.0,,,,,,,
Q200,How does Semantic NLP Technologies in Information scale to large-scale retrieval?,Semantic NLP Technologies in Information Retrieval Systems for Legal Research,10.33140/amlai.02.01.05,template_generated,2.0,,,,,,,
Q201,How does A survey on retrieval-augmentation generation scale to large-scale retrieval?,A survey on retrieval-augmentation generation (RAG) models for healthcare applications,10.1007/s00521-025-11666-9,template_generated,2.0,,,,,,,
Q202,Can Evaluating Retrieval-Augmented Generation Models for be combined with related methods?,Evaluating Retrieval-Augmented Generation Models for Financial Report Question and Answering,10.3390/app14209318,template_generated,2.0,,,,,,,
Q203,How does Knowledge Graphs: An Information Retrieval scale to large-scale retrieval?,Knowledge Graphs: An Information Retrieval Perspective,10.1561/1500000063,template_generated,3.0,,,,,,,
Q204,"How does domain knowledge improve Fast, sensitive detection of protein?","Fast, sensitive detection of protein homologs using deep dense retrieval",10.1038/s41587-024-02353-6,template_generated,2.0,,,,,,,
Q205,What evaluation metrics are most suitable for A Novel Information retrieval system?,A Novel Information retrieval system for distributed cloud using Hybrid Deep Fuzzy Hashing Algorithm,10.36548/jitdw.2020.3.003,template_generated,2.0,,,,,,,
Q206,How does domain knowledge improve Don't Use LLMs to Make?,Don't Use LLMs to Make Relevance Judgments,10.54195/irrj.19625,template_generated,2.0,,,,,,,
Q207,What are the limitations of Information retrieval from textual data:?,"Information retrieval from textual data: Harnessing large language models, retrieval augmented generation and prompt engineering",10.69554/qafe6376,template_generated,2.0,,,,,,,
Q208,How does Identifying effective cognitive biases in scale to large-scale retrieval?,Identifying effective cognitive biases in information retrieval,10.1177/01655515211001777,template_generated,2.0,,,,,,,
Q209,What are the limitations of A survey on retrieval-augmentation generation?,A survey on retrieval-augmentation generation (RAG) models for healthcare applications,10.1007/s00521-025-11666-9,template_generated,2.0,,,,,,,
Q210,What evaluation metrics are most suitable for Video Object Search: A Semantic?,Video Object Search: A Semantic Approach with OpenAI's CLIP Technology,10.55041/ijsrem32287,template_generated,2.0,,,,,,,
Q211,What novel applications could Multi-Stage Conversational Passage Retrieval: An enable?,Multi-Stage Conversational Passage Retrieval: An Approach to Fusing Term Importance Estimation and Neural Query Rewriting,10.1145/3446426,template_generated,2.0,,,,,,,
Q212,What evaluation metrics are most suitable for Measurement of clustering effectiveness for?,Measurement of clustering effectiveness for document collections,10.1007/s10791-021-09401-8,template_generated,2.0,,,,,,,
Q213,What evaluation metrics are most suitable for Improving Dietary Supplement Information Retrieval:?,Improving Dietary Supplement Information Retrieval: Development of a Retrieval-Augmented Generation System With Large Language Models,10.2196/67677,template_generated,2.0,,,,,,,
Q214,How does Enhancing medical AI with retrieval-augmented scale to large-scale retrieval?,Enhancing medical AI with retrieval-augmented generation: A mini narrative review,10.1177/20552076251337177,template_generated,2.0,,,,,,,
Q215,Can Video Object Search: A Semantic be combined with related methods?,Video Object Search: A Semantic Approach with OpenAI's CLIP Technology,10.55041/ijsrem32287,template_generated,2.0,,,,,,,
Q216,How does Mapping the Intellectual Landscape Of scale to large-scale retrieval?,Mapping the Intellectual Landscape Of Retrieval-Augmented Generation (RAG): A Bibliometric Analysis,10.3837/tiis.2026.01.013,template_generated,2.0,,,,,,,
Q217,"Can Sparse, Dense, and Attentional Representations be combined with related methods?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q218,"What novel applications could Sparse, Dense, and Attentional Representations enable?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q219,What evaluation metrics are most suitable for Graph-based data management system for?,"Graph-based data management system for efficient information storage, retrieval and processing",10.1016/j.ipm.2022.103165,template_generated,3.0,,,,,,,
Q220,What evaluation metrics are most suitable for CRP-RAG: A Retrieval-Augmented Generation Framework?,CRP-RAG: A Retrieval-Augmented Generation Framework for Supporting Complex Logical Reasoning and Knowledge Planning,10.3390/electronics14010047,template_generated,2.0,,,,,,,
Q221,Can Multi-Stage Conversational Passage Retrieval: An be combined with related methods?,Multi-Stage Conversational Passage Retrieval: An Approach to Fusing Term Importance Estimation and Neural Query Rewriting,10.1145/3446426,template_generated,2.0,,,,,,,
Q222,What are the limitations of Retrieval-Augmented Generation: Enhancing Reliability in?,Retrieval-Augmented Generation: Enhancing Reliability in Large Language Models,10.63282/3117-5481/aijcst-v6i2p105,template_generated,2.0,,,,,,,
Q223,What novel applications could Mapping the Intellectual Landscape Of enable?,Mapping the Intellectual Landscape Of Retrieval-Augmented Generation (RAG): A Bibliometric Analysis,10.3837/tiis.2026.01.013,template_generated,2.0,,,,,,,
Q224,What evaluation metrics are most suitable for Retrieval-Augmented Generation to Generate Knowledge?,Retrieval-Augmented Generation to Generate Knowledge Assets and Creation of Action Drivers,10.3390/app15116247,template_generated,2.0,,,,,,,
Q225,How does Advancing Retrieval-Augmented Generation with Inverted scale to large-scale retrieval?,Advancing Retrieval-Augmented Generation with Inverted Question Matching for Enhanced QA Performance,10.1109/access.2024.3513155,template_generated,2.0,,,,,,,
Q226,"How does Fast, sensitive detection of protein scale to large-scale retrieval?","Fast, sensitive detection of protein homologs using deep dense retrieval",10.1038/s41587-024-02353-6,template_generated,2.0,,,,,,,
Q227,What are the limitations of Interactive AI With Retrieval-Augmented Generation?,Interactive AI With Retrieval-Augmented Generation for Next Generation Networking,10.1109/mnet.2024.3401159,template_generated,2.0,,,,,,,
Q228,What are the limitations of Deep image retrieval using artificial?,Deep image retrieval using artificial neural network interpolation and indexing based on similarity measurement,10.1049/cit2.12083,template_generated,2.0,,,,,,,
Q229,How does A Novel Information retrieval system scale to large-scale retrieval?,A Novel Information retrieval system for distributed cloud using Hybrid Deep Fuzzy Hashing Algorithm,10.36548/jitdw.2020.3.003,template_generated,2.0,,,,,,,
Q230,What evaluation metrics are most suitable for Legal Information Retrieval systems: State-of-the-art?,Legal Information Retrieval systems: State-of-the-art and open issues,10.1016/j.is.2021.101967,template_generated,2.0,,,,,,,
Q231,Can Semantic Search for Scientific Articles be combined with related methods?,Semantic Search for Scientific Articles by Language Using Cosine Similarity Algorithm and Weighted Tree Similarity,10.28926/jdr.v5i2.150,template_generated,2.0,,,,,,,
Q232,"How does Sparse, Dense, and Attentional Representations compare to baseline?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q233,What evaluation metrics are most suitable for Convolutional neural networks for relevance?,Convolutional neural networks for relevance feedback in content based image retrieval,10.1007/s11042-020-09292-9,template_generated,2.0,,,,,,,
Q234,What evaluation metrics are most suitable for Toward Best Practices for Training?,Toward Best Practices for Training Multilingual Dense Retrieval Models,10.1145/3613447,template_generated,2.0,,,,,,,
Q235,What are the limitations of Retrieval-Augmented Generation to Generate Knowledge?,Retrieval-Augmented Generation to Generate Knowledge Assets and Creation of Action Drivers,10.3390/app15116247,template_generated,2.0,,,,,,,
Q236,What novel applications could Advancing Retrieval-Augmented Generation with Inverted enable?,Advancing Retrieval-Augmented Generation with Inverted Question Matching for Enhanced QA Performance,10.1109/access.2024.3513155,template_generated,2.0,,,,,,,
Q237,What novel applications could Retrieval-Augmented Generation: Advancing personalized care enable?,Retrieval-Augmented Generation: Advancing personalized care and research in oncology,10.1016/j.ejca.2025.115341,template_generated,2.0,,,,,,,
Q238,What evaluation metrics are most suitable for Perspectives of Neurodiverse Participants in?,Perspectives of Neurodiverse Participants in Interactive Information Retrieval,10.1561/1500000086,template_generated,2.0,,,,,,,
Q239,Can RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА be combined with related methods?,RAG (RETRIEVAL-AUGMENTED GENERATION) ЯК НОВА ПАРАДИГМА КОРПОРАТИВНОЇ АВТОМАТИЗАЦІЇ,10.31891/2307-5732-2026-361-53,template_generated,2.0,,,,,,,
Q240,How does domain knowledge improve Web Application for Retrieval-Augmented Generation:?,Web Application for Retrieval-Augmented Generation: Implementation and Testing,10.3390/electronics13071361,template_generated,2.0,,,,,,,
Q241,Can Interactive AI With Retrieval-Augmented Generation be combined with related methods?,Interactive AI With Retrieval-Augmented Generation for Next Generation Networking,10.1109/mnet.2024.3401159,template_generated,2.0,,,,,,,
Q242,How does Knowledge Graphs: An Information Retrieval compare to baseline?,Knowledge Graphs: An Information Retrieval Perspective,10.1561/1500000063,template_generated,3.0,,,,,,,
Q243,"Can Fast, sensitive detection of protein be combined with related methods?","Fast, sensitive detection of protein homologs using deep dense retrieval",10.1038/s41587-024-02353-6,template_generated,2.0,,,,,,,
Q244,What are the limitations of SOSRepair: Expressive Semantic Search for?,SOSRepair: Expressive Semantic Search for Real-World Program Repair,10.1109/tse.2019.2944914,template_generated,2.0,,,,,,,
Q245,How does domain knowledge improve SOSRepair: Expressive Semantic Search for?,SOSRepair: Expressive Semantic Search for Real-World Program Repair,10.1109/tse.2019.2944914,template_generated,2.0,,,,,,,
Q246,How does Web Application for Retrieval-Augmented Generation: scale to large-scale retrieval?,Web Application for Retrieval-Augmented Generation: Implementation and Testing,10.3390/electronics13071361,template_generated,2.0,,,,,,,
Q247,How does domain knowledge improve Semantic search for Japanese sentences?,Semantic search for Japanese sentences based on sentence embedding,10.1504/ijwgs.2025.10072055,template_generated,2.0,,,,,,,
Q248,What evaluation metrics are most suitable for Knowledge Graphs: An Information Retrieval?,Knowledge Graphs: An Information Retrieval Perspective,10.1561/1500000063,template_generated,3.0,,,,,,,
Q249,What evaluation metrics are most suitable for Adaptive Control of Retrieval-Augmented Generation?,Adaptive Control of Retrieval-Augmented Generation for Large Language Models Through Reflective Tags,10.3390/electronics13234643,template_generated,2.0,,,,,,,
Q250,How does Efficient and Effective Tree-based and compare to baseline?,Efficient and Effective Tree-based and Neural Learning to Rank,10.1561/1500000071,template_generated,2.0,,,,,,,
Q251,How does domain knowledge improve Mapping the Intellectual Landscape Of?,Mapping the Intellectual Landscape Of Retrieval-Augmented Generation (RAG): A Bibliometric Analysis,10.3837/tiis.2026.01.013,template_generated,2.0,,,,,,,
Q252,"How does Sparse, Dense, and Attentional Representations scale to large-scale retrieval?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q253,What evaluation metrics are most suitable for Agentic Retrieval-Augmented Generation: Advancing AI-Driven?,Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q254,How does SOSRepair: Expressive Semantic Search for compare to baseline?,SOSRepair: Expressive Semantic Search for Real-World Program Repair,10.1109/tse.2019.2944914,template_generated,2.0,,,,,,,
Q255,What evaluation metrics are most suitable for Deconstructing search tasks in interactive?,Deconstructing search tasks in interactive information retrieval: A systematic review of task dimensions and predictors,10.1016/j.ipm.2021.102522,template_generated,2.0,,,,,,,
Q256,"How does domain knowledge improve Sparse, Dense, and Attentional Representations?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q257,How does Retrieval-Augmented Generation: Enhancing Reliability in compare to baseline?,Retrieval-Augmented Generation: Enhancing Reliability in Large Language Models,10.63282/3117-5481/aijcst-v6i2p105,template_generated,2.0,,,,,,,
Q258,How does Systematic Analysis of Retrieval-Augmented Generation-Based scale to large-scale retrieval?,Systematic Analysis of Retrieval-Augmented Generation-Based LLMs for Medical Chatbot Applications,10.3390/make6040116,template_generated,2.0,,,,,,,
Q259,What novel applications could Identifying effective cognitive biases in enable?,Identifying effective cognitive biases in information retrieval,10.1177/01655515211001777,template_generated,2.0,,,,,,,
Q260,What novel applications could Deep Neural Networks for Aerosol enable?,Deep Neural Networks for Aerosol Optical Depth Retrieval,10.3390/atmos13010101,template_generated,2.0,,,,,,,
Q261,What are the limitations of Knowledge Graphs: An Information Retrieval?,Knowledge Graphs: An Information Retrieval Perspective,10.1561/1500000063,template_generated,3.0,,,,,,,
Q262,"What novel applications could Fast, sensitive detection of protein enable?","Fast, sensitive detection of protein homologs using deep dense retrieval",10.1038/s41587-024-02353-6,template_generated,2.0,,,,,,,
Q263,How does Enhancing medical AI with retrieval-augmented compare to baseline?,Enhancing medical AI with retrieval-augmented generation: A mini narrative review,10.1177/20552076251337177,template_generated,2.0,,,,,,,
Q264,How does domain knowledge improve Agentic Retrieval-Augmented Generation: Advancing AI-Driven?,Agentic Retrieval-Augmented Generation: Advancing AI-Driven Information Retrieval and Processing,10.14445/22312803/ijctt-v73i1p111,template_generated,2.0,,,,,,,
Q265,What are the limitations of Topic-RAG for historical newspapers: Enhancing?,Topic-RAG for historical newspapers: Enhancing information retrieval in humanities research through topic-based retrieval-augmented generation,10.1017/chr.2025.10018,template_generated,2.0,,,,,,,
Q266,What evaluation metrics are most suitable for Deep Neural Networks for Aerosol?,Deep Neural Networks for Aerosol Optical Depth Retrieval,10.3390/atmos13010101,template_generated,2.0,,,,,,,
Q267,"How does Sparse, Dense, and Attentional Representations compare to baseline?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q268,Can Legal Information Retrieval systems: State-of-the-art be combined with related methods?,Legal Information Retrieval systems: State-of-the-art and open issues,10.1016/j.is.2021.101967,template_generated,2.0,,,,,,,
Q269,What are the limitations of Dilated Transaction Access and Retrieval:?,Dilated Transaction Access and Retrieval: Improving the Information Retrieval of Blockchain-Assimilated Internet of Things Transactions,10.1007/s11277-021-08094-y,template_generated,2.0,,,,,,,
Q270,"What are the limitations of Sparse, Dense, and Attentional Representations?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q271,What are the limitations of Neural posterior estimation for exoplanetary?,Neural posterior estimation for exoplanetary atmospheric retrieval,10.1051/0004-6361/202245263,template_generated,2.0,,,,,,,
Q272,Can Protótipo de Pesquisa Documental para be combined with related methods?,Protótipo de Pesquisa Documental para a Polícia Militar do Paraná com Retrieval Augmented Generation e Gemini AI em Ambiente Dockerizado,10.51473/rcmos.v1i2.2024.736,template_generated,2.0,,,,,,,
Q273,How does Topic-RAG for historical newspapers: Enhancing compare to baseline?,Topic-RAG for historical newspapers: Enhancing information retrieval in humanities research through topic-based retrieval-augmented generation,10.1017/chr.2025.10018,template_generated,2.0,,,,,,,
Q274,What evaluation metrics are most suitable for Privacy Preserving Semantic Search over?,Privacy Preserving Semantic Search over Encrypted Cloud Email Archives using Bidirectional Encoder Representations from Transformer,10.2139/ssrn.5958498,template_generated,2.0,,,,,,,
Q275,"How does Sparse, Dense, and Attentional Representations scale to large-scale retrieval?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q276,How does domain knowledge improve Retrieval-Augmented Generation: Advancing personalized care?,Retrieval-Augmented Generation: Advancing personalized care and research in oncology,10.1016/j.ejca.2025.115341,template_generated,2.0,,,,,,,
Q277,Can CRP-RAG: A Retrieval-Augmented Generation Framework be combined with related methods?,CRP-RAG: A Retrieval-Augmented Generation Framework for Supporting Complex Logical Reasoning and Knowledge Planning,10.3390/electronics14010047,template_generated,2.0,,,,,,,
Q278,Can Web Application for Retrieval-Augmented Generation: be combined with related methods?,Web Application for Retrieval-Augmented Generation: Implementation and Testing,10.3390/electronics13071361,template_generated,2.0,,,,,,,
Q279,What are the limitations of Topic-RAG for historical newspapers: Enhancing?,Topic-RAG for historical newspapers: Enhancing information retrieval in humanities research through topic-based retrieval-augmented generation,10.1017/chr.2025.10018,template_generated,2.0,,,,,,,
Q280,What evaluation metrics are most suitable for Retrieval-Augmented Generation: Advancing personalized care?,Retrieval-Augmented Generation: Advancing personalized care and research in oncology,10.1016/j.ejca.2025.115341,template_generated,2.0,,,,,,,
Q281,How does Interactive AI With Retrieval-Augmented Generation compare to baseline?,Interactive AI With Retrieval-Augmented Generation for Next Generation Networking,10.1109/mnet.2024.3401159,template_generated,2.0,,,,,,,
Q282,How does From Code Generation to Software scale to large-scale retrieval?,From Code Generation to Software Testing: AI Copilot With Context-Based Retrieval-Augmented Generation,10.1109/ms.2025.3549628,template_generated,2.0,,,,,,,
Q283,"What evaluation metrics are most suitable for Sparse, Dense, and Attentional Representations?","Sparse, Dense, and Attentional Representations for Text Retrieval",10.1162/tacl_a_00369,template_generated,4.0,,,,,,,
Q284,What are the limitations of Identifying effective cognitive biases in?,Identifying effective cognitive biases in information retrieval,10.1177/01655515211001777,template_generated,2.0,,,,,,,
Q285,How does domain knowledge improve Improving Dietary Supplement Information Retrieval:?,Improving Dietary Supplement Information Retrieval: Development of a Retrieval-Augmented Generation System With Large Language Models,10.2196/67677,template_generated,2.0,,,,,,,
